3.333333253863202117e-08 1.835742580169608118e-07 5.403275622484216001e-07 1.119753733291872777e-06 1.965604724318836816e-06
3.333333253863202117e-08 1.865703893599857111e-07 5.482151550495473202e-07 1.138732159233768471e-06 2.005996293519274332e-06
3.333333253863202117e-08 1.797597946051610052e-07 5.303160151015617885e-07 1.104852913158538286e-06 1.949905708897858858e-06
3.333333253863202117e-08 1.856531355315382825e-07 5.507791911441017874e-07 1.160175429504306521e-06 2.076356167890480720e-06
3.333333253863202117e-08 1.891063874381870846e-07 5.577584261118317954e-07 1.161727936960232910e-06 2.051731598839978687e-06
3.333333253863202117e-08 1.969706460158704431e-07 5.829442102367465850e-07 1.204674049404275138e-06 2.101910467899870127e-06
3.333333253863202117e-08 1.766201762620767113e-07 5.217788157096947543e-07 1.108555238715780433e-06 2.011073320318246260e-06
3.333333253863202117e-08 1.843053922812032397e-07 5.417097099780221470e-07 1.125160451920237392e-06 1.980322622330277227e-06
3.333333253863202117e-08 1.869394594677942223e-07 5.405461251939414069e-07 1.097529434446187224e-06 1.881607886389247142e-06
3.333333253863202117e-08 1.870270267545492970e-07 5.515897214536380488e-07 1.151636752183549106e-06 2.040836761807440780e-06
3.333333253863202117e-08 1.926747046354648774e-07 5.850245088367955759e-07 1.241293375642271712e-06 2.228740640930482186e-06
3.333333253863202117e-08 1.753950158445150009e-07 5.095737947158340830e-07 1.050400555868691299e-06 1.834519821386493277e-06
3.333333253863202117e-08 1.859670959447612404e-07 5.409913228504592553e-07 1.113022790377726778e-06 1.939469029821339063e-06
3.333333253863202117e-08 1.799840561034216080e-07 5.356138785828079563e-07 1.135565412369032856e-06 2.047463794951909222e-06
3.333333253863202117e-08 1.848591324460358010e-07 5.488023475663794670e-07 1.151032620327896439e-06 2.046419240286923014e-06
3.333333253863202117e-08 1.794686568246106617e-07 5.363341983866121154e-07 1.137829258368583396e-06 2.049410113613703288e-06
3.333333253863202117e-08 1.701269951581707573e-07 4.956354473506507929e-07 1.031772171700140461e-06 1.825552885748038534e-06
3.333333253863202117e-08 1.836680922906452906e-07 5.497823281075397972e-07 1.169367465081450064e-06 2.116501491400413215e-06
3.333333253863202117e-08 1.893084515813825419e-07 5.502790827449643984e-07 1.126990582633879967e-06 1.953828814293956384e-06
3.333333253863202117e-08 1.864555798647415941e-07 5.430646297099883668e-07 1.112332142838567961e-06 1.926790218931273557e-06
3.333333253863202117e-08 1.836214238437605673e-07 5.520747095033584628e-07 1.169470465356425848e-06 2.099167431879322976e-06
3.333333253863202117e-08 1.911239593255231739e-07 5.753190635005012155e-07 1.227728603225841653e-06 2.229410938525688834e-06
3.333333253863202117e-08 1.777014517756470013e-07 5.211317670728021767e-07 1.083446477423422039e-06 1.909397724375594407e-06
3.333333253863202117e-08 1.823020170377276372e-07 5.323969389792182483e-07 1.103111117117805406e-06 1.940308266057400033e-06
3.333333253863202117e-08 1.710365040707984008e-07 4.954914629706763662e-07 1.028038354888849426e-06 1.814931124499707948e-06
3.333333253863202117e-08 1.780452265620624530e-07 5.175813839741749689e-07 1.063683157553896308e-06 1.851120714491116814e-06
3.333333253863202117e-08 1.757572647420602152e-07 5.110343295200436842e-07 1.055409143191354815e-06 1.847873477345274296e-06
3.333333253863202117e-08 1.913628011607215740e-07 5.717091653423267417e-07 1.199718326461152174e-06 2.133708221663255244e-06
3.333333253863202117e-08 1.860422003119310830e-07 5.430272267403779551e-07 1.123735273722559214e-06 1.973848384295706637e-06
3.333333253863202117e-08 1.922505106222160975e-07 5.658081931869674008e-07 1.170345399259531405e-06 2.049371460088877939e-06
3.333333253863202117e-08 1.717008331070246641e-07 4.984015049558365718e-07 1.031556735142657999e-06 1.811795641515345778e-06
3.333333253863202117e-08 1.725573213207098888e-07 4.968597409060748760e-07 1.023840582092816476e-06 1.794285935829975642e-06
3.333333253863202117e-08 1.852073836516865413e-07 5.455471523418964352e-07 1.132706756834522821e-06 1.991451426874846220e-06
3.333333253863202117e-08 1.844575905352030532e-07 5.536273306461225729e-07 1.173701889456424396e-06 2.111451522068819031e-06
3.333333253863202117e-08 1.833623173297382891e-07 5.313366386872075964e-07 1.080551783161354251e-06 1.854673541856755037e-06
3.333333253863202117e-08 1.756944811859284528e-07 5.117357773087860551e-07 1.061172156369138975e-06 1.868098479462787509e-06
3.333333253863202117e-08 1.803273335099220276e-07 5.242373504188435618e-07 1.069783365892362781e-06 1.843400923462468199e-06
3.333333253863202117e-08 1.792930817146043410e-07 5.274405339150689542e-07 1.095752963919949252e-06 1.929999825733830221e-06
3.333333253863202117e-08 1.763355328421312151e-07 5.161573426448740065e-07 1.078598870662972331e-06 1.916921746669686399e-06
3.333333253863202117e-08 1.913141858267408679e-07 5.611722713183553424e-07 1.155192876467481256e-06 2.010340040214941837e-06
3.333333253863202117e-08 1.820277475417242385e-07 5.217665375312208198e-07 1.060179783962666988e-06 1.824806531658396125e-06
3.333333253863202117e-08 1.817665520320588257e-07 5.309583457346889190e-07 1.095862330657837447e-06 1.916580686156521551e-06
3.333333253863202117e-08 1.876012305501717492e-07 5.432575562736019492e-07 1.110229391088068951e-06 1.921957846207078546e-06
3.333333253863202117e-08 1.798274666953147971e-07 5.340750703908270225e-07 1.121209038501547184e-06 1.994101921809487976e-06
3.333333253863202117e-08 1.989397873103371239e-07 6.012937774357851595e-07 1.279348680327530019e-06 2.310576974196010269e-06
3.333333253863202117e-08 1.952527952653326793e-07 5.732661065849242732e-07 1.167773348242917564e-06 2.002672090384294279e-06
3.333333253863202117e-08 1.827012994226606679e-07 5.414225938693562057e-07 1.140587755799060687e-06 2.042701908067101613e-06
3.333333253863202117e-08 1.792231643094055471e-07 5.127221811562776566e-07 1.042144276652834378e-06 1.796051833480305504e-06
3.333333253863202117e-08 1.757433523152940325e-07 5.134888851898722351e-07 1.063231479747628327e-06 1.865130457190389279e-06
3.333333253863202117e-08 1.752973730617668480e-07 5.118160970596363768e-07 1.066578079189639539e-06 1.890057887976581696e-06
3.333333253863202117e-08 1.932110649249807466e-07 5.720240778828156181e-07 1.193819343825452961e-06 2.112804168064030819e-06
3.333333253863202117e-08 1.796572490775361075e-07 5.361719104257645085e-07 1.143468807640601881e-06 2.077319777527009137e-06
3.333333253863202117e-08 1.906337985246864264e-07 5.502379281097091734e-07 1.112646941692219116e-06 1.899379867609241046e-06
3.333333253863202117e-08 1.882839626432541991e-07 5.486502914209268056e-07 1.126756615121848881e-06 1.959996779987704940e-06
3.333333253863202117e-08 1.807252232310929685e-07 5.255556061456445605e-07 1.081443315342767164e-06 1.883866616481100209e-06
3.333333253863202117e-08 1.751626825807761634e-07 5.117575483382097445e-07 1.060427052834711503e-06 1.862571252786437981e-06
3.333333253863202117e-08 1.769060560263824300e-07 5.147071533428970724e-07 1.063768195308512077e-06 1.865636590991925914e-06
3.333333253863202117e-08 1.934609201725834282e-07 5.780663627774629276e-07 1.216122200276004151e-06 2.168649189115967602e-06
3.333333253863202117e-08 1.859675222704026964e-07 5.398914026955026202e-07 1.109426762013754342e-06 1.931286305989488028e-06
3.333333253863202117e-08 1.790836989812305546e-07 5.245362331152136903e-07 1.098371853913704399e-06 1.958993379957973957e-06
3.333333253863202117e-08 1.884234563931386219e-07 5.708744765797746368e-07 1.223143726747366600e-06 2.227722688985522836e-06
3.333333253863202117e-08 1.806021003858404583e-07 5.192318894842173904e-07 1.063366312337166164e-06 1.849135287557146512e-06
3.333333253863202117e-08 1.828353362043344532e-07 5.269488383419229649e-07 1.079486196431389544e-06 1.876806663858587854e-06
3.333333253863202117e-08 1.820052233370006434e-07 5.326845666786539368e-07 1.114385781875171233e-06 1.985697963391430676e-06
3.333333253863202117e-08 1.868974948138202308e-07 5.594399112851533573e-07 1.185253609037317801e-06 2.132568397428258322e-06
3.333333253863202117e-08 1.991558917779912008e-07 5.822824391543690581e-07 1.187407633551629260e-06 2.044691200353554450e-06
3.333333253863202117e-08 1.733017143124016002e-07 4.945934506395133212e-07 1.000562861008802429e-06 1.712498033157316968e-06
3.333333253863202117e-08 1.842220740400080103e-07 5.335492119229456875e-07 1.087244413611188065e-06 1.872431880656222347e-06
3.333333253863202117e-08 1.775086531097258558e-07 5.118425292494066525e-07 1.046902752932510339e-06 1.814078018469444942e-06
3.333333253863202117e-08 1.917444620858077542e-07 5.718139277632872108e-07 1.199273583551985212e-06 2.130320126525475644e-06
3.333333253863202117e-08 1.789965011766980751e-07 5.360743102755805012e-07 1.143219833465991542e-06 2.074125632134382613e-06
3.333333253863202117e-08 1.925331503116467502e-07 5.731226337957195938e-07 1.196749508380889893e-06 2.115255711032659747e-06
3.333333253863202117e-08 1.830887299547612201e-07 5.264647029434854630e-07 1.065746232598030474e-06 1.823950242396676913e-06
3.333333253863202117e-08 1.788260703960986575e-07 5.221654078013671096e-07 1.077175511454697698e-06 1.882867763924878091e-06
3.333333253863202117e-08 1.845045289883273654e-07 5.541824634747172240e-07 1.169661345556960441e-06 2.090286898237536661e-06
3.333333253863202117e-08 1.960248425803001737e-07 5.957999746897257864e-07 1.263299509446369484e-06 2.265398052259115502e-06
3.333333253863202117e-08 1.938315676852653269e-07 5.618236968985002022e-07 1.141882421507034451e-06 1.961620000656694174e-06
3.333333253863202117e-08 1.979757655590219656e-07 5.890547072340268642e-07 1.233265265909722075e-06 2.190213990616030060e-06
3.333333253863202117e-08 1.796053226144067594e-07 5.371246629692905117e-07 1.141370944424124900e-06 2.061540271824924275e-06
3.333333253863202117e-08 1.834001608358448721e-07 5.429498060038895346e-07 1.146369640991906635e-06 2.061108943962608464e-06
3.333333253863202117e-08 1.802157783004076919e-07 5.318757985151023604e-07 1.124843606703507248e-06 2.028865083048003726e-06
3.333333253863202117e-08 1.842986279143588035e-07 5.418116870714584365e-07 1.120001229537592735e-06 1.959887867997167632e-06
3.333333253863202117e-08 1.816370343021844747e-07 5.239544407231733203e-07 1.074063675332581624e-06 1.867597916316299234e-06
3.333333253863202117e-08 1.931387600961897988e-07 5.594664003183424938e-07 1.135322918344172649e-06 1.945719759532948956e-06
3.333333253863202117e-08 1.753484042410491384e-07 5.172828991817368660e-07 1.080058382285642438e-06 1.909738557515083812e-06
3.333333253863202117e-08 1.811754799518894288e-07 5.272441399029048625e-07 1.093442165256419685e-06 1.926712684507947415e-06
3.333333253863202117e-08 1.932078674826698261e-07 5.788606927126238588e-07 1.224207494487927761e-06 2.198120000684866682e-06
3.333333253863202117e-08 1.874412589586427202e-07 5.610363587038591504e-07 1.176152522930351552e-06 2.083482968373573385e-06
3.333333253863202117e-08 1.853585445132921450e-07 5.486369332174945157e-07 1.148617911894689314e-06 2.038671027548843995e-06
3.333333253863202117e-08 1.861765070998444571e-07 5.504693376678915229e-07 1.153544644694193266e-06 2.052289346465840936e-06
3.333333253863202117e-08 1.880995910141791683e-07 5.617389433609787375e-07 1.174220187749597244e-06 2.076109467452624813e-06
